property1,section,ticket,type,price,lat,lon
Hardwick,Old and New Hall ,Family,Gift aid,N/A,53.167801,-1.30813
Hardy Monument,Entrance to the Monument,Adult,Gift aid,N/A,50.686199,-2.54871
Hardy Monument,Entrance to the Monument,Child,Gift aid,N/A,50.686199,-2.54871
Hardy's Cottage,Whole property,Group Adult,Gift aid,N/A,50.731308,-2.386136
Hardy's Cottage,Whole property,Group Child,Gift aid,N/A,50.731308,-2.386136
Hare Hill,Garden,Adult,Gift aid,N/A,53.283518,-2.191945
Hare Hill,Garden,Child,Gift aid,N/A,53.283518,-2.191945
Hatchlands Park,Whole property,Group Adult,Gift aid,N/A,51.256401,-0.47067
Hatfield Forest,Car Parking,Car,Gift aid,N/A,51.8592,0.2363
Hatfield Forest,Coach Parking,Coach Parking,Gift aid,N/A,51.8592,0.2363
Hatfield Forest,Minibus Parking,Mini Bus Parking,Gift aid,N/A,51.8592,0.2363
Hidcote,Whole property 4 Mar - 29 Oct 2017,Group Adult,Gift aid,N/A,52.083,-1.74556
Hidcote,Whole property 4 Mar - 29 Oct 2017,Group Child,Gift aid,N/A,52.083,-1.74556
Hidcote,"Winter February, November, December 2017",Group Adult,Gift aid,N/A,52.083,-1.74556
Hidcote,"Winter February, November, December 2017",Group Child,Gift aid,N/A,52.083,-1.74556
Hinton Ampner,Whole property,Group Adult,Gift aid,N/A,51.044591,-1.151521
Hinton Ampner,Garden only and winter,Group Adult,Gift aid,N/A,51.044591,-1.151521
Horsey Windpump,Horsey Windpump,Adult,Gift aid,N/A,52.74247,1.638635
Horsey Windpump,Horsey Windpump,Child,Gift aid,N/A,52.74247,1.638635
Horsey Windpump,Horsey Windpump,Family,Gift aid,N/A,52.74247,1.638635
Horsey Windpump,Horsey Windpump,Group Adult,Gift aid,N/A,52.74247,1.638635
Horsey Windpump,Horsey Windpump,Group Child,Gift aid,N/A,52.74247,1.638635
Houghton Mill and Waterclose Meadows,Mill,Group Adult,Gift aid,N/A,52.3311,-0.1204
Houghton Mill and Waterclose Meadows,Mill,Group Child,Gift aid,N/A,52.3311,-0.1204
Hughenden,Whole property,Group Adult,Gift aid,N/A,51.650214,-0.7565552
Hughenden,Whole property,Group Child,Gift aid,N/A,51.650214,-0.7565552
Ickworth,Whole property,Group Adult,Gift aid,N/A,52.222136,0.6563212
Ickworth,Whole property,Group Child,Gift aid,N/A,52.222136,0.6563212
Ickworth,House upgrade,Group Adult,Gift aid,N/A,52.222136,0.6563212
Ickworth,House upgrade,Group Child,Gift aid,N/A,52.222136,0.6563212
Ickworth,Parkland and gardens only,Group Adult,Gift aid,N/A,52.222136,0.6563212
Ickworth,Parkland and gardens only,Group Child,Gift aid,N/A,52.222136,0.6563212
Ickworth,"Winter: House, Parkland and Gardens",Group Adult,Gift aid,N/A,52.222136,0.6563212
Ickworth,"Winter: House, Parkland and Gardens",Group Child,Gift aid,N/A,52.222136,0.6563212
Ickworth,Winter: Parkland and Gardens only,Group Adult,Gift aid,N/A,52.222136,0.6563212
Ickworth,Winter: Parkland and Gardens only,Group Child,Gift aid,N/A,52.222136,0.6563212
Kedleston Hall,Whole property,Group Adult,Gift aid,N/A,52.9585,-1.53348
Kedleston Hall,Whole property,Group Child,Gift aid,N/A,52.9585,-1.53348
Kedleston Hall,Grounds,Group Adult,Gift aid,N/A,52.9585,-1.53348
Kedleston Hall,Grounds,Group Child,Gift aid,N/A,52.9585,-1.53348
Killerton,"Clyston Mill, Marker's & Budlake Post Office",Adult,Gift aid,N/A,50.792,-3.4565
Killerton,Whole property,Group Adult,Gift aid,N/A,50.792,-3.4565
Killerton,"Clyston Mill, Marker's & Budlake Post Office",Child,Gift aid,N/A,50.792,-3.4565
Killerton,"Clyston Mill, Marker's & Budlake Post Office",Family,Gift aid,N/A,50.792,-3.4565
Killerton,"Clyston Mill, Marker's & Budlake Post Office",Family with 1 adult,Gift aid,N/A,50.792,-3.4565
Kingston Lacy,March to October,Group Adult,Gift aid,N/A,50.810398,-2.0306
Kingston Lacy,March to October,Group Child,Gift aid,N/A,50.810398,-2.0306
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Group Adult,Gift aid,N/A,52.450109,-2.242739
Kinver Edge and the Rock Houses,Rock Houses and tea-rooms,Group Child,Gift aid,N/A,52.450109,-2.242739
Knightshayes,Whole property,Group Adult,Gift aid,N/A,50.9259,-3.47967
Knightshayes,Whole property,Group Child,Gift aid,N/A,50.9259,-3.47967
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Group Adult,Gift aid,N/A,51.414799,-2.11941
"Lacock Abbey, Fox Talbot Museum and Village",Whole property,Group Child,Gift aid,N/A,51.414799,-2.11941
Lamb House,Whole property,Group Adult,Gift aid,N/A,50.949699,0.73426
Lanhydrock,Whole property,Group Adult,Gift aid,N/A,50.4403,-4.69638
Lanhydrock,Whole property,Group Child,Gift aid,N/A,50.4403,-4.69638
Lanhydrock,Winter admission,Group Adult,Gift aid,N/A,50.4403,-4.69638
Lanhydrock,Winter admission,Group Child,Gift aid,N/A,50.4403,-4.69638
Lavenham Guildhall,Whole property,Group Adult,Gift aid,N/A,52.10876,0.79662
Lavenham Guildhall,Whole property,Group Child,Gift aid,N/A,52.10876,0.79662
Leith Hill Place,Whole property,Adult,Gift aid,N/A,51.169511,-0.379853
Leith Hill Place,Whole property,Child,Gift aid,N/A,51.169511,-0.379853
Levant Mine and Beam Engine,Whole property,Group Adult,Gift aid,N/A,50.151001,-5.6827
Levant Mine and Beam Engine,Whole property,Group Child,Gift aid,N/A,50.151001,-5.6827
Lindisfarne Castle,Whole Property,Group Adult,Gift aid,N/A,55.6698,-1.78756
Lindisfarne Castle,Whole Property,Group Child,Gift aid,N/A,55.6698,-1.78756
Little Clarendon,Adult,Adult,Gift aid,N/A,51.0839,-1.97897
Little Moreton Hall,Whole property,Group Adult,Gift aid,N/A,53.126499,-2.24874
Llanerchaeron,Whole property,Group Adult,Gift aid,N/A,52.218201,-4.22546
Llanerchaeron,Whole property,Group Child,Gift aid,N/A,52.218201,-4.22546
Lodge Park and Sherborne Estate,Lodge Park,Group Adult,Gift aid,N/A,51.8069,-1.79225
Long Crendon Courthouse,Whole property,Adult,Gift aid,N/A,51.775002,-0.98567
Long Crendon Courthouse,Whole property,Child,Gift aid,N/A,51.775002,-0.98567
Lydford Gorge,Gorge,Group Adult,Gift aid,N/A,50.639999,-4.11058
Lydford Gorge,Gorge,Group Child,Gift aid,N/A,50.639999,-4.11058
Lyme,House and garden,Group Adult,Gift aid,N/A,53.337002,-2.05322
Lyme,Garden only,Group Adult,Gift aid,N/A,53.337002,-2.05322
Lytes Cary Manor,Whole property,Group Adult,Gift aid,N/A,51.036701,-2.67134
Lytes Cary Manor,Whole property,Group Child,Gift aid,N/A,51.036701,-2.67134
Max Gate,Whole property,Group Adult,Gift aid,N/A,50.707901,-2.419803
Max Gate,Whole property,Group Child,Gift aid,N/A,50.707901,-2.419803
Melford Hall,Whole property,Group Adult,Gift aid,N/A,52.0844,0.7281
Mompesson House,Garden only,Adult,Gift aid,N/A,51.0662,-1.79679
Mompesson House,Whole property,Group Adult,Gift aid,N/A,51.0662,-1.79679
Monk's House,Whole property,Group Adult,Gift aid,N/A,50.8396,0.01917
Montacute House,Whole property,Group Adult,Gift aid,N/A,50.952499,-2.71065
Montacute House,Whole property,Group Child,Gift aid,N/A,50.952499,-2.71065
Morville Hall,Morville Hall,Adult,Gift aid,N/A,52.544399,-2.49188
Morville Hall,Morville Hall,Child,Gift aid,N/A,52.544399,-2.49188
Moseley Old Hall,Whole property,Group Adult,Gift aid,N/A,52.635101,-2.10463
Mottisfont,Standard price,Group Adult,Gift aid,N/A,51.040901,-1.53573
Mottistone Gardens and Estate,Garden,Group Adult,Gift aid,N/A,50.65246,-1.427048
Mottistone Gardens and Estate,Garden,Group Child,Gift aid,N/A,50.65246,-1.427048
Mr Straw's House,Whole property,Group Adult,Gift aid,N/A,53.3148,-1.11243
Mr Straw's House,Whole property,Group Child,Gift aid,N/A,53.3148,-1.11243
Murlough National Nature Reserve,Murlough National Nature Reserve Parking,Car,Gift aid,N/A,54.224645,-5.88365
Newark Park,Whole property,Group Adult,Gift aid,N/A,51.638802,-2.31369
Newark Park,Whole property,Group Child,Gift aid,N/A,51.638802,-2.31369
Newtown National Nature Reserve and Old Town Hall,Newtown Old Town Hall,Group Adult,Gift aid,N/A,50.714457,-1.403159
Newtown National Nature Reserve and Old Town Hall,Newtown Old Town Hall,Group Child,Gift aid,N/A,50.714457,-1.403159
Nostell Priory and Parkland,Whole property,Group Adult,Gift aid,N/A,#N/A,#N/A
Nostell Priory and Parkland,Garden only,Group Adult,Gift aid,N/A,#N/A,#N/A
Nuffield Place,Whole property,Group Adult,Gift aid,N/A,51.585772,-1.02099
Nunnington Hall,Whole property,Group Adult,Gift aid,N/A,54.204601,-0.97233
Nymans,Whole property,Group Adult,Gift aid,N/A,51.0485,-0.18995
Nymans,Whole property,Group Child,Gift aid,N/A,51.0485,-0.18995
Oakhurst Cottage,Whole property,Adult,Gift aid,N/A,51.132801,-0.62291
Oakhurst Cottage,Whole property,Child,Gift aid,N/A,51.132801,-0.62291
Oakhurst Cottage,Whole property,Family,Gift aid,N/A,51.132801,-0.62291
Oakhurst Cottage,Whole property,Group Adult,Gift aid,N/A,51.132801,-0.62291
Oakhurst Cottage,Whole property,Group Child,Gift aid,N/A,51.132801,-0.62291
Orford Ness National Nature Reserve,Member,Adult,Gift aid,N/A,52.087399,1.54772
Orford Ness National Nature Reserve,Non-Member,Adult,Gift aid,N/A,52.087399,1.54772
Orford Ness National Nature Reserve,Member,Child,Gift aid,N/A,52.087399,1.54772
Orford Ness National Nature Reserve,Member,Family,Gift aid,N/A,52.087399,1.54772
Orford Ness National Nature Reserve,Non-Member,Child,Gift aid,N/A,52.087399,1.54772
Orford Ness National Nature Reserve,Non-Member,Family,Gift aid,N/A,52.087399,1.54772
Ormesby Hall,Whole property,Group Adult,Gift aid,N/A,54.5438,-1.18021
Osterley Park and House,House & Gardens,Group Adult,Gift aid,N/A,51.489498,-0.35289
Osterley Park and House,Winter admission,Group Adult,Gift aid,N/A,51.489498,-0.35289
Overbeck's,Whole Property,Group Adult,Gift aid,N/A,50.2202,-3.78489
Overbeck's,Whole Property,Group Child,Gift aid,N/A,50.2202,-3.78489
Owletts,Whole property,Adult,Gift aid,N/A,51.39313,0.391894
Owletts,Whole property,Child,Gift aid,N/A,51.39313,0.391894
Oxburgh Hall,Garden & Estate Only,House Upgrade,Gift aid,N/A,52.581215,0.5702691
Oxburgh Hall,Garden & Estate Only,Group Adult,Gift aid,N/A,52.581215,0.5702691
Oxburgh Hall,Garden & Estate Only,Group Child,Gift aid,N/A,52.581215,0.5702691
Oxburgh Hall,House & Garden,Group Adult,Gift aid,N/A,52.581215,0.5702691
Oxburgh Hall,House & Garden,Group Child,Gift aid,N/A,52.581215,0.5702691
Packwood House,General Admission,Group Adult,Gift aid,N/A,52.3465,-1.74551
Packwood House,General Admission Winter,Group Adult,Gift aid,N/A,52.3465,-1.74551
Parke,Car park,Adult,Gift aid,N/A,50.594858,-3.689714
Patterson's Spade Mill,Whole property,Group Adult,Gift aid,N/A,54.700777,-6.043718
Paycocke's House and Garden,Coggeshall Properties Joint Entry ,Adult,Gift aid,N/A,51.87075,0.68338
Paycocke's House and Garden,Coggeshall Properties Joint Entry ,Child,Gift aid,N/A,51.87075,0.68338
Peckover House and Garden,Whole property,Group Adult,Gift aid,N/A,52.665487,0.154538
Peckover House and Garden,Whole property,Group Child,Gift aid,N/A,52.665487,0.154538
Peckover House and Garden,Garden only,Group Adult,Gift aid,N/A,52.665487,0.154538
Peckover House and Garden,Garden only,Group Child,Gift aid,N/A,52.665487,0.154538
Penrhyn Castle and Garden,Castle and Garden,Group guided tour,Gift aid,N/A,53.225899,-4.09526
Penrhyn Castle and Garden,Castle and Garden,Group Adult,Gift aid,N/A,53.225899,-4.09526
Penrhyn Castle and Garden,Castle and Garden,Group Child,Gift aid,N/A,53.225899,-4.09526
Petworth,William Blake in Sussex Exhibition,Adult,Gift aid,N/A,50.986099,-0.61281
Petworth,William Blake in Sussex Exhibition,National Trust member,Gift aid,N/A,50.986099,-0.61281
Petworth,Main Season 26 March - 4 November,Group Adult,Gift aid,N/A,50.986099,-0.61281
Pitstone Windmill,Whole property,Adult,Gift aid,N/A,51.831402,-0.62699
Pitstone Windmill,Whole property,Child,Gift aid,N/A,51.831402,-0.62699
Pitstone Windmill,Whole property,Family,Gift aid,N/A,51.831402,-0.62699
Pitstone Windmill,Whole property,1 adult and up to 3 children,Gift aid,N/A,51.831402,-0.62699
Plas Newydd House and Garden,House and Garden,Group Adult,Gift aid,N/A,53.202599,-4.21541
Plas Newydd House and Garden,House and Garden,Group Child,Gift aid,N/A,53.202599,-4.21541
Plas Newydd House and Garden,Garden only,Group Child,Gift aid,N/A,53.202599,-4.21541
Plas yn Rhiw,Whole property,Adult,Gift aid,N/A,52.823399,-4.616
Plas yn Rhiw,Whole property,Child,Gift aid,N/A,52.823399,-4.616
Plas yn Rhiw,Whole property,Family,Gift aid,N/A,52.823399,-4.616
Plas yn Rhiw,Whole property,Group Adult,Gift aid,N/A,52.823399,-4.616
Polesden Lacey,House and Gardens,Group Adult,Gift aid,N/A,51.261002,-0.36886
Polesden Lacey,House and Gardens,Group Child,Gift aid,N/A,51.261002,-0.36886
Porth y Swnt,Whole property,Adult,Gift aid,N/A,52.804818,-4.7116944
Porth y Swnt,Whole property,Child,Gift aid,N/A,52.804818,-4.7116944
Portstewart Strand,Portstewart Strand,Car,Gift aid,N/A,55.172117,-6.724648
Powis Castle and Garden ,Whole property,Group Adult,Gift aid,N/A,52.6492,-3.15764
Powis Castle and Garden ,Whole property,Group Child,Gift aid,N/A,52.6492,-3.15764
"Priest's House, Muchelney",Whole property,Adult,Gift aid,N/A,51.0214,-2.80763
"Priest's House, Muchelney",Whole property,Child,Gift aid,N/A,51.0214,-2.80763
Prior Park Landscape Garden,Whole Property,Group Adult,Gift aid,N/A,51.367298,-2.34352
Priory Cottages,Whole property,Adult,Gift aid,N/A,51.620098,-1.32658
Priory Cottages,Whole property,Child,Gift aid,N/A,51.620098,-1.32658
Priory Cottages,Whole property,Family,Gift aid,N/A,51.620098,-1.32658
Quebec House,Whole property,Group Adult,Gift aid,N/A,51.268002,0.07833
Quebec House,Whole property,Group Child,Gift aid,N/A,51.268002,0.07833
Rainham Hall,Rainham Hall,Group Adult,Gift aid,N/A,51.521696,0.193162
Rainham Hall,Rainham Hall,Group Child,Gift aid,N/A,51.521696,0.193162
Red House,House and Garden,Group Adult,Gift aid,N/A,51.455623,0.13025478
Rievaulx Terrace,Whole property,Group Adult,Gift aid,N/A,54.253899,-1.11556
River Wey and Godalming Navigations and Dapdune Wharf,Boat trip,Adult,Gift aid,N/A,51.2421,-0.57808
River Wey and Godalming Navigations and Dapdune Wharf,Dapdune Wharf,Adult,Gift aid,N/A,51.2421,-0.57808
River Wey and Godalming Navigations and Dapdune Wharf,Boat trip,Child,Gift aid,N/A,51.2421,-0.57808
River Wey and Godalming Navigations and Dapdune Wharf,Boat trip,Family,Gift aid,N/A,51.2421,-0.57808
River Wey and Godalming Navigations and Dapdune Wharf,Dapdune Wharf,Child,Gift aid,N/A,51.2421,-0.57808
River Wey and Godalming Navigations and Dapdune Wharf,Dapdune Wharf,Family,Gift aid,N/A,51.2421,-0.57808
Rosedene,Admission,Adult,Gift aid,N/A,52.354698,-2.10304
Rosedene,Admission,Child,Gift aid,N/A,52.354698,-2.10304
Rosedene,Admission,Family,Gift aid,N/A,52.354698,-2.10304
Rosedene,Admission,Group Adult,Gift aid,N/A,52.354698,-2.10304
Rowallane Garden,Whole property,Group Adult,Gift aid,N/A,54.447102,-5.82684
Rufford Old Hall,Whole property,Group Adult,Gift aid,N/A,53.63775,-2.81365
Rufford Old Hall,Whole property,Group Child,Gift aid,N/A,53.63775,-2.81365
Runnymede and Ankerwycke,Car parking charges,Adult,Gift aid,N/A,51.44799,-0.566896
Saltram,Car park (per vehicle),,Gift aid,N/A,50.3815,-4.08548
Saltram,(Mar - Oct),Group Adult,Gift aid,N/A,50.3815,-4.08548
Saltram,(Mar - Oct),Group Child,Gift aid,N/A,50.3815,-4.08548
Saltram,(Nov - Feb),Group Adult,Gift aid,N/A,50.3815,-4.08548
Saltram,(Nov - Feb),Group Child,Gift aid,N/A,50.3815,-4.08548
Sandham Memorial Chapel,Whole property,Group Adult,Gift aid,N/A,51.344799,-1.33691
Sandham Memorial Chapel,Whole property,Group Child,Gift aid,N/A,51.344799,-1.33691
Scotney Castle,Car parking,Car,Gift aid,N/A,51.092783,0.408198
Seaton Delaval Hall,Whole property,Group Adult,Gift aid,N/A,55.082846,-1.496508
Shalford Mill,Whole property,Adult,Gift aid,N/A,51.2192,-0.56645
Shalford Mill,Whole property,Child,Gift aid,N/A,51.2192,-0.56645
Shalford Mill,Whole property,Family,Gift aid,N/A,51.2192,-0.56645
Shaw's Corner,Whole property,Adult,Gift aid,N/A,51.836215,-0.26844
Shaw's Corner,Whole property,Child,Gift aid,N/A,51.836215,-0.26844
Shaw's Corner,Whole property,Family,Gift aid,N/A,51.836215,-0.26844
Shaw's Corner,Whole property,Group Adult,Gift aid,N/A,51.836215,-0.26844
Shaw's Corner,Whole property,Group Child,Gift aid,N/A,51.836215,-0.26844
Sheffield Park and Garden,Landscape garden,Group Adult,Gift aid,N/A,51,0.0094
Sheffield Park and Garden,Landscape garden,Group Child,Gift aid,N/A,51,0.0094
Shugborough Estate,Whole site,Group Adult,Gift aid,N/A,52.798401,-2.00697
Shugborough Estate,Whole site,Group Child,Gift aid,N/A,52.798401,-2.00697
Shute Barton,Whole property,Adult,Gift aid,N/A,50.7714,-3.05677
Shute Barton,Whole property,Child,Gift aid,N/A,50.7714,-3.05677
Sissinghurst Castle Garden,Whole property - 17 March - 31 Oct,Group Adult,Gift aid,N/A,51.113899,0.58511
Sissinghurst Castle Garden,Winter - 1 Nov - 31 Dec,Group Adult,Gift aid,N/A,51.113899,0.58511
Sizergh,Whole property,Group Adult,Gift aid,N/A,54.284168,-2.7716124
Sizergh,Whole property,Group Child,Gift aid,N/A,54.284168,-2.7716124
Sizergh,Gardens Only,Group Adult,Gift aid,N/A,54.284168,-2.7716124
Sizergh,Gardens Only,Group Child,Gift aid,N/A,54.284168,-2.7716124
Smallhythe Place,Whole Property,Group Adult,Gift aid,N/A,51.0383,0.70182
Smallhythe Place,Whole Property,Group Child,Gift aid,N/A,51.0383,0.70182
Snowshill Manor and Garden,Whole property,Group Adult,Gift aid,N/A,52.003101,-1.86037
Snowshill Manor and Garden,Whole property,Group Child,Gift aid,N/A,52.003101,-1.86037
Snowshill Manor and Garden,Garden only,Group Adult,Gift aid,N/A,52.003101,-1.86037
Snowshill Manor and Garden,Garden only,Group Child,Gift aid,N/A,52.003101,-1.86037
Souter Lighthouse and The Leas,Whole property,Group Adult,Gift aid,N/A,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Group Child,Gift aid,N/A,54.967999,-1.36124
South Foreland Lighthouse,Lighthouse tours,Adult,Gift aid,N/A,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Child,Gift aid,N/A,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Family,Gift aid,N/A,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Group Adult,Gift aid,N/A,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Group Child,Gift aid,N/A,51.1320901,1.3345979
"Speke Hall, Garden and Estate",Whole property,Group Adult,Gift aid,N/A,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Group Child,Gift aid,N/A,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Group Adult,Gift aid,N/A,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Group Child,Gift aid,N/A,53.336498,-2.87353
St John's Jerusalem,Whole property,Adult,Gift aid,N/A,51.4095,0.24053
St John's Jerusalem,Whole property,Child,Gift aid,N/A,51.4095,0.24053
St John's Jerusalem,Whole property,Family,Gift aid,N/A,51.4095,0.24053
St Michael's Mount,Whole property,Adult,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Castle only,Adult,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Garden only,Adult,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Whole property,Child,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Whole property,Family,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Whole property,Group Adult,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Whole property,Group Child,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Castle only,Child,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Castle only,Family,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Castle only,Group Adult,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Castle only,Group Child,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Garden only,Child,Gift aid,N/A,50.118099,-5.47565
St Michael's Mount,Garden only,Family,Gift aid,N/A,50.118099,-5.47565
Standen House and Garden,Whole property,Group Adult,Gift aid,N/A,51.103506,-0.01664
Stembridge Tower Mill,Property,Adult,Gift aid,N/A,51.070301,-2.80628
Stembridge Tower Mill,Property,Child,Gift aid,N/A,51.070301,-2.80628
